doc_type;invo_type;doc_number;product_id;invoice_date;invoice_due_date;qty;description;business_id;business_name;business_phone;business_email;business_address;business_country;client_id;first_name;last_name;email;client_address;client_country;currency;subtotal;iva;iva2;taxes;taxes2;other;discount;amount;payment_type;payment_method
Entrante;Orden Servicios;71470900;156;08/05/1972;08/05/1972;6;servicios profesionales;888-545474;Film/video editor;40824145;email@example.com;Thompsonmouth;usa;0;Sabrina Hayes;Nicole Elliott;walterkatherine@example.net;339 Sydney Parkway Apt. 999;USA;usd;59,52;0;0;0;0;0;0;59,52;credito;banco
Entrante;Orden Servicios;88295619;114;27/12/1982;27/12/1982;7;servicios profesionales;888-545474;Psychiatrist;40824145;email@example.com;East Kendraberg;usa;0;Jessica Henderson;Natasha Todd;jennifer45@example.com;314 Jamie Curve;USA;usd;61,97;0;0;0;0;0;0;61,97;credito;banco
Entrante;Orden Servicios;37560096;187;23/06/1986;23/06/1986;4;servicios profesionales;888-545474;Actuary;40824145;email@example.com;New Russell;usa;0;Barbara Nelson;Jonathan Roberts;aliciarobbins@example.com;46935 Taylor Drive;USA;usd;83,09;0;0;0;0;0;0;83,09;credito;banco
Entrante;Orden Servicios;62219365;101;27/02/2013;27/02/2013;1;servicios profesionales;888-545474;Scientist, forensic;40824145;email@example.com;South Jessicaland;usa;0;Edward Miller;James Sanchez;reynoldskendra@example.net;8716 Williams Parks;USA;usd;69,33;0;0;0;0;0;0;69,33;credito;banco
Entrante;Orden Servicios;87081558;162;29/01/2000;29/01/2000;6;servicios profesionales;888-545474;Therapist, drama;40824145;email@example.com;East Shawn;usa;0;Richard Perry;Hannah Smith;rogersbilly@example.org;6988 Valdez Harbor;USA;usd;19,13;0;0;0;0;0;0;19,13;credito;banco
Entrante;Orden Servicios;79685399;173;14/11/2001;14/11/2001;1;servicios profesionales;888-545474;Training and development officer;40824145;email@example.com;Lake Kyletown;usa;0;Jon Scott;Greg Ayala;ariana46@example.net;085 Morgan Flat Suite 919;USA;usd;80,11;0;0;0;0;0;0;80,11;credito;banco
Entrante;Orden Servicios;57731032;128;03/04/1986;03/04/1986;7;servicios profesionales;888-545474;Drilling engineer;40824145;email@example.com;Port Michaeltown;usa;0;Sherry Torres;Nicholas Hall;kevinmoore@example.net;23780 Stephanie Curve Apt. 381;USA;usd;91,2;0;0;0;0;0;0;91,2;credito;banco
Entrante;Orden Servicios;33117478;196;11/03/1974;11/03/1974;6;servicios profesionales;888-545474;Engineer, control and instrumentation;40824145;email@example.com;Ashleyberg;usa;0;Christopher Wolfe;Lawrence Cherry;ryanberger@example.org;162 Michele Valleys;USA;usd;33,53;0;0;0;0;0;0;33,53;credito;banco
Entrante;Orden Servicios;13513757;152;16/08/2007;16/08/2007;4;servicios profesionales;888-545474;English as a second language teacher;40824145;email@example.com;West Christopher;usa;0;Jason Wilson;Ronald Joseph;matthewwhite@example.net;34661 Martin Plains Apt. 348;USA;usd;43,39;0;0;0;0;0;0;43,39;credito;banco
Entrante;Orden Servicios;520508;105;15/12/2008;15/12/2008;8;servicios profesionales;888-545474;Exhibition designer;40824145;email@example.com;Alyssamouth;usa;0;Cynthia Evans;Nicholas Harris;tbarton@example.com;152 Johnson Port Suite 653;USA;usd;71,56;0;0;0;0;0;0;71,56;credito;banco
Entrante;Orden Servicios;37718817;188;23/02/1974;23/02/1974;4;servicios profesionales;888-545474;Financial trader;40824145;email@example.com;Lake Jennifer;usa;0;Julie Mayer;Henry Bell;brian63@example.org;36112 Benjamin Dale Apt. 063;USA;usd;73,92;0;0;0;0;0;0;73,92;credito;banco
Entrante;Orden Servicios;15437419;130;25/08/1970;25/08/1970;5;servicios profesionales;888-545474;Equality and diversity officer;40824145;email@example.com;Walkerfort;usa;0;Joshua Evans;Brittany Vasquez;andrewspamela@example.net;407 Brown Ports;USA;usd;42,78;0;0;0;0;0;0;42,78;credito;banco
Entrante;Orden Servicios;29749416;104;10/11/1999;10/11/1999;8;servicios profesionales;888-545474;Scientist, marine;40824145;email@example.com;North Marco;usa;0;Bradley Gray;Sara Proctor;imoore@example.com;033 John Flats;USA;usd;93,03;0;0;0;0;0;0;93,03;credito;banco
Entrante;Orden Servicios;93062879;196;20/06/1994;20/06/1994;3;servicios profesionales;888-545474;Teacher, early years/pre;40824145;email@example.com;Lake Dana;usa;0;James Taylor;Collin Lane;sedwards@example.com;9547 Jon Expressway Apt. 530;USA;usd;56,22;0;0;0;0;0;0;56,22;credito;banco
Entrante;Orden Servicios;8157065;161;18/05/1997;18/05/1997;1;servicios profesionales;888-545474;Surveyor, mining;40824145;email@example.com;Perryburgh;usa;0;Ruth Dixon;Thomas Moreno;kim63@example.org;36498 Smith Well;USA;usd;93,9;0;0;0;0;0;0;93,9;credito;banco
Entrante;Orden Servicios;90497612;177;04/12/2000;04/12/2000;3;servicios profesionales;888-545474;Further education lecturer;40824145;email@example.com;Hendrixbury;usa;0;Michael Baxter;Donald Velez;sandy31@example.com;961 Butler Burgs;USA;usd;61,1;0;0;0;0;0;0;61,1;credito;banco
Entrante;Orden Servicios;3566459;127;25/06/1998;25/06/1998;6;servicios profesionales;888-545474;Magazine features editor;40824145;email@example.com;Paulbury;usa;0;Bonnie Wright;Jeanne Rogers;katelyn67@example.com;42243 Amber Junctions Suite 420;USA;usd;96,92;0;0;0;0;0;0;96,92;credito;banco
Entrante;Orden Servicios;16617452;131;30/12/1985;30/12/1985;5;servicios profesionales;888-545474;Dentist;40824145;email@example.com;Port Michael;usa;0;Lauren Hicks;Erin Barber;marilynmoore@example.net;52272 Hicks Wall Suite 560;USA;usd;98,36;0;0;0;0;0;0;98,36;credito;banco
Entrante;Orden Servicios;78198142;137;13/05/1991;13/05/1991;1;servicios profesionales;888-545474;Equities trader;40824145;email@example.com;Melindafort;usa;0;David Evans;Rachel King;hughescynthia@example.net;6132 Barron Land Suite 608;USA;usd;25,89;0;0;0;0;0;0;25,89;credito;banco
Entrante;Orden Servicios;51463854;180;05/04/2013;05/04/2013;7;servicios profesionales;888-545474;Producer, radio;40824145;email@example.com;Leemouth;usa;0;Jennifer Herrera;Roberto Taylor;cmartinez@example.org;549 Buck Hills;USA;usd;89,42;0;0;0;0;0;0;89,42;credito;banco
Entrante;Orden Servicios;1983432;155;22/09/1971;22/09/1971;5;servicios profesionales;888-545474;Engineer, broadcasting (operations);40824145;email@example.com;Lake Joshualand;usa;0;Debra Burns;Theodore Dyer;lwillis@example.net;8138 Michael Station Apt. 828;USA;usd;55,28;0;0;0;0;0;0;55,28;credito;banco
Entrante;Orden Servicios;97816867;147;09/01/1999;09/01/1999;8;servicios profesionales;888-545474;Toxicologist;40824145;email@example.com;Port Albert;usa;0;Richard Anderson;Michael Baker;lisa45@example.net;2002 Kimberly Inlet;USA;usd;23;0;0;0;0;0;0;23;credito;banco
Entrante;Orden Servicios;59158684;128;18/11/1994;18/11/1994;1;servicios profesionales;888-545474;Neurosurgeon;40824145;email@example.com;Brownmouth;usa;0;Elizabeth Rhodes;Suzanne Holloway;williamscrystal@example.com;24007 Johnson Isle;USA;usd;80,74;0;0;0;0;0;0;80,74;credito;banco
Entrante;Orden Servicios;67984091;193;03/07/1978;03/07/1978;2;servicios profesionales;888-545474;Data processing manager;40824145;email@example.com;Aguilarstad;usa;0;Heather Maddox;Lisa Walton;xchan@example.org;6945 Tyrone Walk;USA;usd;89,43;0;0;0;0;0;0;89,43;credito;banco
Entrante;Orden Servicios;23268166;135;30/05/1994;30/05/1994;7;servicios profesionales;888-545474;Designer, blown glass/stained glass;40824145;email@example.com;Emilyport;usa;0;Justin Carter;Christopher Johnson;castillotara@example.org;79557 Emily Vista;USA;usd;55,58;0;0;0;0;0;0;55,58;credito;banco
Entrante;Orden Servicios;87970470;173;25/09/2009;25/09/2009;9;servicios profesionales;888-545474;Furniture designer;40824145;email@example.com;North Susanport;usa;0;Paul Hayes;Veronica Garcia;gregnewman@example.org;32166 Kenneth Burgs;USA;usd;60,38;0;0;0;0;0;0;60,38;credito;banco
Entrante;Orden Servicios;1403572;193;16/04/2020;16/04/2020;6;servicios profesionales;888-545474;Horticulturist, amenity;40824145;email@example.com;Allenborough;usa;0;Lisa Fischer;Mrs. Jennifer Sharp DDS;randylee@example.org;9831 Mcdonald Pass Apt. 848;USA;usd;25,36;0;0;0;0;0;0;25,36;credito;banco
Entrante;Orden Servicios;36621033;111;26/05/2019;26/05/2019;5;servicios profesionales;888-545474;Insurance claims handler;40824145;email@example.com;Hectormouth;usa;0;Jennifer Thomas;Bobby Stevens;mooneyshawn@example.org;75069 Ramirez Station;USA;usd;14,02;0;0;0;0;0;0;14,02;credito;banco
Entrante;Orden Servicios;42863199;145;24/07/2002;24/07/2002;7;servicios profesionales;888-545474;Government social research officer;40824145;email@example.com;Williamport;usa;0;Linda Watson;Caitlyn Williams;katelyncruz@example.com;876 Hernandez Pine;USA;usd;89,75;0;0;0;0;0;0;89,75;credito;banco
Entrante;Orden Servicios;40075365;108;28/04/1980;28/04/1980;6;servicios profesionales;888-545474;Equality and diversity officer;40824145;email@example.com;Webbborough;usa;0;Zachary Brennan;Michael Nelson;nathanhart@example.org;60592 Jared Dam;USA;usd;94,85;0;0;0;0;0;0;94,85;credito;banco
Entrante;Orden Servicios;17637015;170;03/01/2010;03/01/2010;9;servicios profesionales;888-545474;Accountant, chartered public finance;40824145;email@example.com;West Marie;usa;0;Mark Beck;Kimberly Larson;garyalexander@example.net;548 Lewis Islands;USA;usd;22,24;0;0;0;0;0;0;22,24;credito;banco
Entrante;Orden Servicios;52918629;139;02/09/2017;02/09/2017;5;servicios profesionales;888-545474;Administrator, sports;40824145;email@example.com;Lake Clinton;usa;0;Thomas Petersen;Wendy Hawkins;bgregory@example.org;2694 Johnson Squares;USA;usd;45,49;0;0;0;0;0;0;45,49;credito;banco
Entrante;Orden Servicios;26440989;142;27/06/2009;27/06/2009;5;servicios profesionales;888-545474;Accommodation manager;40824145;email@example.com;Nicholemouth;usa;0;Justin Caldwell;Alan Ross;lindseyjillian@example.org;726 Kara Divide;USA;usd;81,46;0;0;0;0;0;0;81,46;credito;banco
Entrante;Orden Servicios;65923849;182;22/06/1980;22/06/1980;8;servicios profesionales;888-545474;Chief Strategy Officer;40824145;email@example.com;Lewisborough;usa;0;Caleb Leonard;Mitchell Ellison;lhowe@example.com;2397 Mary Lodge Suite 777;USA;usd;5,69;0;0;0;0;0;0;5,69;credito;banco
Entrante;Orden Servicios;59028772;191;02/06/1982;02/06/1982;4;servicios profesionales;888-545474;Clinical biochemist;40824145;email@example.com;Moorefort;usa;0;Stephen Campbell;Devin Butler;jessicathompson@example.net;463 Ruiz Summit;USA;usd;74,59;0;0;0;0;0;0;74,59;credito;banco
Entrante;Orden Servicios;63812626;163;04/09/2015;04/09/2015;6;servicios profesionales;888-545474;Call centre manager;40824145;email@example.com;West Rebeccahaven;usa;0;Adrian Foster;Brett Williams;kennethdaniels@example.org;971 Patricia Coves Suite 202;USA;usd;89,74;0;0;0;0;0;0;89,74;credito;banco
Entrante;Orden Servicios;54377776;121;05/03/2003;05/03/2003;2;servicios profesionales;888-545474;Journalist, magazine;40824145;email@example.com;West Nathanhaven;usa;0;Brittany Copeland;Olivia Robinson;michaeladkins@example.org;77481 Brian Flat Apt. 238;USA;usd;83,22;0;0;0;0;0;0;83,22;credito;banco
Entrante;Orden Servicios;5466719;181;12/08/1977;12/08/1977;1;servicios profesionales;888-545474;Engineer, maintenance (IT);40824145;email@example.com;West Samuelmouth;usa;0;Joseph Hernandez;Mckenzie Thomas;pclark@example.net;2639 Parker Circle;USA;usd;23,43;0;0;0;0;0;0;23,43;credito;banco
Entrante;Orden Servicios;47440999;125;03/05/1988;03/05/1988;3;servicios profesionales;888-545474;Sales promotion account executive;40824145;email@example.com;Sarahmouth;usa;0;Larry Roman;April Byrd;morgan05@example.net;3991 Brown Corner;USA;usd;74,49;0;0;0;0;0;0;74,49;credito;banco
Entrante;Orden Servicios;42433132;193;14/05/1981;14/05/1981;7;servicios profesionales;888-545474;Site engineer;40824145;email@example.com;North Lisaborough;usa;0;Veronica Wang;Brandon Miller;michael81@example.net;769 Rodriguez Springs Suite 916;USA;usd;61,42;0;0;0;0;0;0;61,42;credito;banco
Entrante;Orden Servicios;29788057;166;08/12/2003;08/12/2003;9;servicios profesionales;888-545474;Corporate treasurer;40824145;email@example.com;Davenportbury;usa;0;Shannon Phelps;Lisa Hill;ctucker@example.com;68054 White Valley;USA;usd;74,6;0;0;0;0;0;0;74,6;credito;banco
Entrante;Orden Servicios;80069157;185;06/11/2007;06/11/2007;9;servicios profesionales;888-545474;Scientist, research (medical);40824145;email@example.com;North Margaret;usa;0;Douglas Sexton;Kimberly Park;smithangela@example.org;763 Hanson Mountain Apt. 043;USA;usd;66,74;0;0;0;0;0;0;66,74;credito;banco
Entrante;Orden Servicios;88532745;170;06/11/1979;06/11/1979;2;servicios profesionales;888-545474;Merchant navy officer;40824145;email@example.com;Lake Karenfurt;usa;0;Leah Schultz;Jacob Griffin;aprilwilliams@example.net;312 Woods Vista;USA;usd;80,71;0;0;0;0;0;0;80,71;credito;banco
Entrante;Orden Servicios;47429260;101;28/09/1989;28/09/1989;4;servicios profesionales;888-545474;Therapist, speech and language;40824145;email@example.com;North Christopher;usa;0;Jennifer Rodriguez;Adam Rodriguez;browngina@example.net;12480 Roberts Islands Suite 302;USA;usd;24,67;0;0;0;0;0;0;24,67;credito;banco
Entrante;Orden Servicios;92325845;142;11/06/2012;11/06/2012;9;servicios profesionales;888-545474;Surveyor, planning and development;40824145;email@example.com;Lake Vicki;usa;0;Megan Mckee;Alison Webster;heidi57@example.org;091 William Causeway;USA;usd;86,67;0;0;0;0;0;0;86,67;credito;banco
Entrante;Orden Servicios;19918327;126;23/03/1976;23/03/1976;9;servicios profesionales;888-545474;Clothing/textile technologist;40824145;email@example.com;Seanshire;usa;0;Jerry Campbell;Dakota Fisher;melissaklein@example.net;633 Jorge Stream;USA;usd;83,14;0;0;0;0;0;0;83,14;credito;banco
Entrante;Orden Servicios;776813;188;18/10/2008;18/10/2008;2;servicios profesionales;888-545474;Health and safety inspector;40824145;email@example.com;Lauraview;usa;0;Robert Lee;Willie Estrada;dwilkins@example.net;12548 Allison Stravenue Apt. 669;USA;usd;77,73;0;0;0;0;0;0;77,73;credito;banco
Entrante;Orden Servicios;25740530;112;02/08/1993;02/08/1993;2;servicios profesionales;888-545474;Senior tax professional/tax inspector;40824145;email@example.com;Williamburgh;usa;0;Melissa Romero;Sara Campos;craig77@example.com;354 David Courts;USA;usd;49,15;0;0;0;0;0;0;49,15;credito;banco
Entrante;Orden Servicios;69376757;171;14/01/2005;14/01/2005;6;servicios profesionales;888-545474;Arts development officer;40824145;email@example.com;Dianeshire;usa;0;Sheryl Moore;Kyle Garcia;laura25@example.com;4876 Jasmine Spurs Suite 394;USA;usd;58,92;0;0;0;0;0;0;58,92;credito;banco
Entrante;Orden Servicios;61896024;150;08/01/1986;08/01/1986;3;servicios profesionales;888-545474;Physiological scientist;40824145;email@example.com;Lake Cody;usa;0;Ronald Ayala;Brenda Boyd;sbrown@example.net;6581 Katelyn Dale;USA;usd;51,07;0;0;0;0;0;0;51,07;credito;banco
Entrante;Orden Servicios;83752544;173;22/04/2004;22/04/2004;2;servicios profesionales;888-545474;Engineer, energy;40824145;email@example.com;Sheltonberg;usa;0;Morgan Robinson;Joseph Rowe;larryanderson@example.com;8207 Moreno Fort Apt. 744;USA;usd;17,79;0;0;0;0;0;0;17,79;credito;banco
Entrante;Orden Servicios;12497577;118;18/01/1988;18/01/1988;8;servicios profesionales;888-545474;Energy engineer;40824145;email@example.com;East Bradley;usa;0;Juan Daniels;Eric Stephenson;halljordan@example.com;29466 Wade Drives;USA;usd;74,24;0;0;0;0;0;0;74,24;credito;banco
Entrante;Orden Servicios;1998313;119;30/10/2012;30/10/2012;3;servicios profesionales;888-545474;Firefighter;40824145;email@example.com;West Heatherhaven;usa;0;Alexander Lopez;Beverly Wilson;lutznicholas@example.net;399 Brown Village;USA;usd;37,84;0;0;0;0;0;0;37,84;credito;banco
Entrante;Orden Servicios;53087928;120;13/08/1996;13/08/1996;6;servicios profesionales;888-545474;Radio broadcast assistant;40824145;email@example.com;South Jamesside;usa;0;Joseph Patterson;Allison Sanchez;matthewgomez@example.com;372 Stone Ford;USA;usd;28,89;0;0;0;0;0;0;28,89;credito;banco
Entrante;Orden Servicios;47657281;136;08/07/1986;08/07/1986;6;servicios profesionales;888-545474;Information officer;40824145;email@example.com;Lake Danielland;usa;0;Bryan Hill;Randy Clark;ohowe@example.com;6062 Diaz Valleys Apt. 782;USA;usd;62,69;0;0;0;0;0;0;62,69;credito;banco
Entrante;Orden Servicios;100830;127;24/11/1983;24/11/1983;6;servicios profesionales;888-545474;Museum/gallery conservator;40824145;email@example.com;Smithstad;usa;0;Kelly Montgomery;Alan Williams;maryrobinson@example.org;6998 Ashley Manors Apt. 825;USA;usd;10,55;0;0;0;0;0;0;10,55;credito;banco
Entrante;Orden Servicios;37309121;136;22/05/1986;22/05/1986;3;servicios profesionales;888-545474;Secondary school teacher;40824145;email@example.com;Lake Shannon;usa;0;Brittany Moyer;Andrew King;kellyandersen@example.net;24361 Hicks Plain Apt. 632;USA;usd;15,19;0;0;0;0;0;0;15,19;credito;banco
Entrante;Orden Servicios;82755027;171;16/07/1994;16/07/1994;2;servicios profesionales;888-545474;Financial manager;40824145;email@example.com;Anthonyberg;usa;0;Justin Steele;Matthew Walker;john15@example.net;031 Billy Manor;USA;usd;62,37;0;0;0;0;0;0;62,37;credito;banco
Entrante;Orden Servicios;34185889;166;29/07/2019;29/07/2019;9;servicios profesionales;888-545474;Ecologist;40824145;email@example.com;North Anthonymouth;usa;0;Samantha Schwartz;Julia White;prandolph@example.net;6932 Andrew Plains;USA;usd;47,8;0;0;0;0;0;0;47,8;credito;banco
Entrante;Orden Servicios;10509142;100;21/07/1971;21/07/1971;8;servicios profesionales;888-545474;Radiographer, diagnostic;40824145;email@example.com;Port Jonathanland;usa;0;Christopher Wood;Michelle Baker;maxwellandrew@example.org;744 Perez Forks;USA;usd;82,13;0;0;0;0;0;0;82,13;credito;banco
Entrante;Orden Servicios;86664721;184;17/08/1976;17/08/1976;1;servicios profesionales;888-545474;Psychotherapist, dance movement;40824145;email@example.com;New Lisa;usa;0;Natalie Harris;Taylor Brown;emily20@example.net;49303 Cruz Plaza Apt. 977;USA;usd;10,03;0;0;0;0;0;0;10,03;credito;banco
Entrante;Orden Servicios;4717546;150;03/01/1998;03/01/1998;9;servicios profesionales;888-545474;Psychologist, occupational;40824145;email@example.com;North Lauren;usa;0;April Rogers;Cory Perkins;cookdeborah@example.net;50029 April Port;USA;usd;93,63;0;0;0;0;0;0;93,63;credito;banco
Entrante;Orden Servicios;75310240;106;30/01/2020;30/01/2020;2;servicios profesionales;888-545474;Colour technologist;40824145;email@example.com;Ashleytown;usa;0;David Alexander;Joseph Strong;fgolden@example.com;7438 Chase Spurs;USA;usd;98,2;0;0;0;0;0;0;98,2;credito;banco
Entrante;Orden Servicios;12181971;117;22/02/1982;22/02/1982;9;servicios profesionales;888-545474;Therapeutic radiographer;40824145;email@example.com;Lake Christina;usa;0;Zachary Riggs;Tara Collins;rhondamiller@example.org;5809 Jones Fort;USA;usd;72,21;0;0;0;0;0;0;72,21;credito;banco
Entrante;Orden Servicios;78523715;189;29/03/2006;29/03/2006;7;servicios profesionales;888-545474;Farm manager;40824145;email@example.com;North Douglas;usa;0;Isaac Mullins;Deborah Blankenship;jorgejackson@example.com;861 Frank Crossroad;USA;usd;77,81;0;0;0;0;0;0;77,81;credito;banco
